Lemma,Wortart,Deutsche Bedeutung,Englische Bedeutung,link,ipa,subst1_kw_hw_iw,struc,Substitution
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜð¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜðɜ
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,meθe
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,meθ¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,meθɜ
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,m¨θe
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,m¨θ¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,m¨θɜ
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜθe
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜθ¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜθɜ
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,meðe
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,með¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,meðɜ
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,m¨ðe
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,m¨ð¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,m¨ðɜ
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜðe
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜð¨
biþe,"Adv., Konj.","nachher, später, während (Konj.), als, sobald als, nachdem, da","therewith, at the point where, at the point when, thereafter, afterward, after t>>>",https://koeblergerhard.de/wikiling/?f=got&page=44,bɪθe,bɪθe,CVCV,mɜðɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,poka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pok¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pokɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pȣka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pȣk¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pȣkɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pɜka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pɜk¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pɜkɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,poŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,poŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,poŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pȣŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pȣŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pȣŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pɜŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pɜŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,pɜŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,woka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wok¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wokɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wȣka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wȣk¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wȣkɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wɜka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wɜk¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wɜkɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,woŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,woŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,woŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wȣŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wȣŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wȣŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wɜŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wɜŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,wɜŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,moka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mok¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mokɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mȣka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mȣk¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mȣkɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mɜka
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mɜk¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mɜkɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,moŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,moŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,moŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mȣŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mȣŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mȣŋɜ
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mɜŋa
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mɜŋ¨
boga,M.,Bogen,bow (N.),https://koeblergerhard.de/wikiling/?f=got&page=47,boɡa,boɡa,CVCV,mɜŋɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,poka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pok¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pokɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pȣka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pȣk¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pȣkɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pɜka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pɜk¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,pɜkɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,woka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wok¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wokɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wȣka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wȣk¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wȣkɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wɜka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wɜk¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,wɜkɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,moka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mok¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mokɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mȣka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mȣk¨
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mȣkɜ
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mɜka
boka,F.,"Buchstabe, Schrift (= bōkōs), Brief (= bōkōs), Buch (= bōkōs), Urkunde (= bōkōs)>>>","script (= bōkōs), written passage (= bōkōs), something written (= bōkōs), writte>>>",https://koeblergerhard.de/wikiling/?f=got&page=47,boka,boka,CVCV,mɜk¨
